"Chromosome"	"Start"	"End"	"Nclone"	"Array.129"	"Array.34"	"Array.67"	"Array.24"	"Array.22"	"Array.36"	"Array.49"	"Array.16"	"Array.146"	"Array.143"	"Array.65"	"Array.62"	"Array.4"	"Array.76"	"Array.118"	"Array.154"	"Array.48"	"Array.6"	"Array.39"	"Array.86"	"Array.112"	"Array.79"	"Array.124"	"Array.19"	"Array.27"	"Array.106"	"Array.110"	"Array.69"	"Array.73"	"Array.95"	"Array.98"	"Array.17"	"Array.33"	"Array.138"	"Array.149"	"Array.101"	"Array.90"	"Array.99"	"Array.57"	"Array.105"	"Array.85"	"Array.114"	"Array.56"	"Array.5"	"Array.8"	"Array.113"	"Array.148"	"Array.42"	"Array.25"	"Array.102"	"Array.55"	"Array.141"	"Array.43"	"Array.159"	"Array.52"	"Array.88"	"Array.125"	"Array.152"	"Array.50"	"Array.23"	"Array.68"	"Array.94"	"Array.153"	"Array.51"	"Array.142"	"Array.144"	"Array.37"	"Array.78"	"Array.18"	"Array.82"	"Array.75"	"Array.139"	"Array.2"	"Array.117"	"Array.60"	"Array.38"	"Array.72"	"Array.104"	"Array.137"	"Array.145"	"Array.31"	"Array.135"	"Array.111"	"Array.7"	"Array.21"	"Array.53"	"Array.59"	"Array.71"	"Array.47"	"Array.107"	"Array.64"	"Array.89"	"Array.30"	"Array.35"	"Array.93"	"Array.10"	"Array.123"	"Array.100"	"Array.134"	"Array.130"
15	23967192	26208602	206	-1	0	-1	-1	0	0	0	0	0	0	0	0	-1	-1	0	0	1	0	0	0	0	-1	0	0	0	0	0	-1	0	1	0	-1	1	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	1	0	1	0	0	-1	0	-1	0	0	0	0	-1	-1	0	0	-1	0	0	0	0	1	-1	-1	0	0	-1	-1	0	0	1	0	0	0	0	0	0
15	27009381	32443495	508	-1	0	-1	-1	0	0	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	1	0	-1	1	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	1	0	0	0	0	0	0
15	32447707	32511475	6	-1	0	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	1	0	0	1	0	0	1	-1	0	-1	0	-1	-1	-1	-1	0	-1	0	0	0	-1	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	1	0	1	0	0	0	0	-1	0	1	-1	0	-1	0	0	0	-1	0	0	0	0	0	-1	-1	0	0	0	-1	0	0	1	0	0	0	0	0	0
15	32667508	32751435	5	-1	0	-1	-1	0	0	0	0	0	0	0	0	-1	-1	0	0	1	0	0	0	0	-1	0	0	0	0	0	-1	0	1	0	0	1	1	0	1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	0	0	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	-1	-1	0	0	0	-1	0	0	1	0	0	0	0	0	0
15	39590440	39979013	54	-1	0	-1	-1	0	0	0	0	0	0	0	0	-1	-1	0	1	1	0	0	0	-1	-1	0	0	0	0	0	-1	0	1	0	-1	1	1	0	1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	0	0	0	-1	-1	-1	0	-1	0	0	0	0	-1	1	0	0	0	0	-1	0	1	0	-1	0	0	-1	0	0	0	-1	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	1	0	0	0	0	0	0
15	39989024	40217541	31	-1	0	-1	-1	0	0	0	0	0	0	0	0	-1	-1	0	1	1	0	0	0	-1	-1	0	0	0	0	0	-1	0	1	0	-1	1	1	0	1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	0	0	0	-1	-1	-1	0	-1	0	0	0	0	-1	1	0	0	0	0	-1	0	1	0	-1	0	0	-1	0	0	0	-1	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	1	0	0	0	0	0	0
15	41676219	44156737	294	-1	0	-1	-1	0	0	0	0	0	0	0	0	-1	-1	0	1	1	0	0	0	-1	0	0	0	0	0	0	-1	0	1	0	-1	1	1	0	1	-1	0	-1	0	0	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	-1	0	0	0	0	-1	1	0	0	0	0	-1	0	1	0	-1	0	0	0	0	0	0	-1	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	1	0	0	0	0	0	0
15	44193179	48393597	382	1	0	-1	-1	0	0	0	0	0	0	0	0	-1	-1	0	0	1	0	0	0	-1	0	0	0	0	0	0	-1	0	1	0	-1	1	1	0	0	-1	0	-1	0	0	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	0	0	0	-1	0	1	0	-1	0	0	-1	0	0	0	-1	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	1	0	0	0	0	0	0
16	41636	151666	21	0	0	0	-1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	-1	1	0	0	0	0	0	0	0	1	-1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0
16	191307	2499608	352	0	0	0	-1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	-1	1	0	0	0	0	0	0	0	1	-1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0
16	2505009	4665784	292	0	0	0	-1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	-1	1	0	-1	0	0	0	0	0	1	-1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0
16	29586070	30555422	134	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	-1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	-1	1	1	0	0	1	-1	0	0	0	0	0	1	0	1	0	0	0	0	1	0
16	30561643	31835555	183	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	-1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	-1	0	0	0	0	0	1	0	1	0	0	0	0	1	0
16	67314736	68371045	124	1	0	-1	0	-1	0	-1	-1	0	-1	-1	1	0	0	0	0	0	0	-1	-1	0	-1	1	1	-1	-1	0	2	0	0	-1	-1	1	0	-1	0	0	1	0	0	-1	0	-1	0	0	0	0	1	-1	0	0	-1	-1	0	-1	0	0	-1	1	0	-1	0	-1	0	1	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	-1	-1	1	0	1	0	0	-1	0	0	0	0	0	0	1	-1	0	0	-1	0	-1	0
16	68606309	68648091	5	0	0	-1	0	-1	0	-1	-1	0	-1	-1	1	1	0	0	0	-1	0	-1	-1	0	-1	0	1	-1	0	0	-1	0	0	-1	-1	1	1	-1	0	0	1	0	0	-1	0	-1	-1	0	0	0	1	-1	0	0	-1	-1	0	-1	0	0	-1	1	0	-1	-1	-1	0	1	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	-1	-1	1	0	0	0	0	-1	-1	0	0	0	0	0	1	-1	-1	0	-1	0	-1	0
16	68667006	68679377	2	0	0	-1	0	-1	0	-1	-1	0	-1	-1	1	1	0	0	0	-1	0	-1	-1	0	-1	0	1	-1	0	0	-1	0	0	-1	-1	1	1	-1	0	0	1	0	0	-1	0	-1	-1	0	0	0	1	-1	0	0	-1	-1	0	-1	0	0	-1	1	0	-1	0	-1	0	1	0	0	0	0	0	0	-1	0	0	-1	0	0	0	-1	0	1	0	1	0	0	-1	-1	0	0	0	0	0	1	-1	-1	0	-1	0	-1	0
16	68710277	68751390	5	1	0	-1	0	-1	-1	-1	-1	0	-1	-1	1	1	-1	0	0	-1	-1	-1	-1	-1	-1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	0	-1	0	-1	0	-1	-1	0	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	1	0	-1	0	-1	0	1	0	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2	0	1	0	-1	-1	-1	-1	0	-1	0	-1	1	-1	-1	0	-1	0	-1	0
16	68838368	68874167	6	1	0	-1	0	-1	0	-1	-1	0	-1	-1	1	1	0	0	0	0	0	-1	-1	0	-1	1	1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	0	1	0	0	-1	0	-1	0	0	0	0	1	-1	0	0	-1	-1	0	-1	0	0	-1	1	0	-1	0	-1	0	1	0	0	0	0	0	0	-1	1	-1	-1	0	0	0	-1	0	1	0	1	0	0	-1	0	1	0	0	0	0	1	-1	0	0	-1	0	-1	0
16	68880321	69381055	61	1	0	-1	0	-1	0	-1	-1	0	-1	-1	1	1	0	0	0	0	0	-1	-1	0	-1	1	1	-1	-1	0	1	0	0	-1	-1	0	0	-1	0	0	1	0	0	-1	0	-1	0	0	0	0	1	-1	0	0	-1	-1	0	-1	0	0	-1	1	0	-1	0	-1	0	1	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	-1	-1	1	0	1	0	0	-1	0	1	0	0	0	0	1	-1	0	0	-1	0	-1	0
16	69391442	69397102	2	1	0	-1	0	-1	0	-1	-1	0	-1	-1	1	1	0	0	0	0	0	-1	-1	0	-1	1	1	-1	-1	0	1	0	0	-1	0	0	0	-1	0	0	1	0	0	-1	0	-1	0	0	0	0	1	-1	0	0	-1	-1	0	-1	0	0	-1	1	0	-1	0	-1	0	1	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	-1	-1	1	1	0	0	0	-1	0	1	0	0	0	0	1	-1	0	0	-1	0	-1	0
16	69763173	70593293	100	1	0	-1	0	-1	0	-1	-1	0	-1	-1	1	1	0	0	0	0	0	-1	-1	0	-1	1	1	-1	-1	0	1	0	0	-1	-1	0	0	-1	0	0	1	0	0	-1	0	-1	0	0	0	0	1	-1	0	0	-1	-1	0	-1	0	0	-1	1	0	-1	0	-1	0	1	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	-1	-1	1	0	1	0	0	-1	0	1	0	1	0	0	1	-1	0	0	-1	0	-1	1
16	70601469	71161060	43	1	0	-1	0	-1	0	-1	-1	0	-1	-1	1	0	0	0	0	0	0	-1	-1	0	-1	1	1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	0	1	0	0	-1	0	-1	0	0	0	0	1	-1	0	0	-1	-1	0	-1	1	0	-1	1	0	-1	0	-1	0	1	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	-1	-1	1	0	1	0	0	-1	0	1	0	1	0	0	1	-1	0	0	-1	0	-1	0
16	71180297	71797476	57	1	0	-1	0	-1	0	-1	-1	0	-1	-1	1	0	0	0	0	0	0	-1	-1	0	-1	1	1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	0	1	0	0	-1	0	-1	0	0	0	0	1	-1	0	0	-1	-1	0	-1	0	0	-1	1	0	-1	0	-1	0	1	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	-1	-1	1	0	1	0	0	-1	0	0	0	-1	0	0	1	-1	0	0	-1	0	-1	0
16	71838028	72906433	74	1	0	-1	0	-1	0	-1	-1	0	-1	-1	1	0	0	0	0	0	0	-1	-1	0	-1	1	1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	0	1	0	0	-1	0	-1	0	0	0	0	1	-1	0	0	-1	-1	0	-1	0	0	-1	1	0	-1	0	-1	0	1	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	-1	-1	1	0	1	0	0	-1	0	0	0	-1	0	0	1	-1	0	0	-1	0	-1	0
16	73043507	76974056	344	1	0	-1	0	-1	0	-1	-1	0	-1	-1	1	0	0	0	0	0	0	-1	-1	0	-1	1	1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	0	1	0	0	-1	0	-1	0	0	0	0	1	-1	0	0	-1	-1	0	-1	0	0	-1	1	0	-1	0	-1	0	1	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	-1	0	1	0	1	0	0	-1	0	0	0	-1	0	0	1	-1	0	0	-1	0	-1	0
16	82128902	83298645	143	1	0	-1	0	-1	0	-1	-1	0	-1	-1	1	-1	0	0	0	0	-1	-1	-1	0	-1	1	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	0	0	1	0	0	-1	-1	-1	1	0	0	0	1	0	0	0	-1	-1	0	-1	0	0	-1	1	0	-1	0	0	0	1	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	-1	0	1	0	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	-1	0	-1	0
16	83310258	86444508	289	1	0	-1	0	-1	0	-1	-1	0	-1	-1	1	-1	0	0	0	0	-1	-1	-1	0	-1	1	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	0	0	1	0	0	-1	-1	-1	1	0	0	0	1	-1	0	0	-1	-1	0	-1	0	0	-1	1	0	-1	0	1	0	1	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	-1	0	1	0	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	-1	0	-1	1
16	86462708	86560114	9	1	0	-1	0	-1	0	-1	-1	0	-1	-1	1	-1	0	0	1	0	-1	-1	-1	0	-1	1	0	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	0	1	0	0	-1	-1	-1	1	0	0	0	1	-1	0	0	-1	-1	0	-1	0	0	-1	1	1	-1	0	1	0	1	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	-1	0	1	0	0	0	0	-1	0	0	0	-1	0	0	1	-1	0	0	-1	0	-1	1
16	86874711	86968529	6	1	0	-1	0	-1	0	-1	-1	0	-1	-1	1	-1	0	0	1	0	-1	-1	-1	0	-1	1	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	0	0	1	0	0	-1	-1	0	1	0	0	0	1	-1	0	0	-1	0	0	-1	0	0	-1	1	0	-1	0	1	0	1	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	-1	0	1	0	0	0	0	-1	0	0	0	-1	0	0	1	-1	0	0	-1	0	-1	1
16	86985669	88124384	145	1	0	-1	0	-1	0	-1	-1	0	-1	-1	1	-1	0	0	0	0	-1	-1	-1	0	-1	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	0	0	1	0	0	-1	-1	-1	1	0	0	0	1	-1	0	0	-1	-1	0	-1	0	0	-1	1	0	-1	0	1	0	1	0	0	0	0	0	0	-1	-1	-1	-1	0	0	0	-1	0	1	0	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	-1	0	-1	1
16	88130840	88690571	90	1	0	-1	0	-1	0	-1	-1	0	-1	-1	1	-1	0	0	0	0	-1	-1	-1	0	-1	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	0	0	1	0	0	-1	-1	-1	1	0	0	0	1	-1	0	0	-1	-1	0	-1	0	0	-1	1	0	-1	0	1	0	1	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	-1	0	1	0	0	0	0	-1	0	1	0	-1	0	0	0	-1	0	0	-1	0	-1	1
20	194755	763411	71	0	0	0	0	0	1	0	-1	0	1	1	0	-1	-1	1	1	0	0	0	0	0	0	1	0	0	1	0	-1	0	1	1	0	-1	1	0	1	0	-1	0	0	0	-1	0	-1	0	-1	-1	1	-1	-1	1	0	0	-1	0	1	0	0	1	1	0	2	-1	1	1	0	0	-1	0	1	-1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	-1	-1	-1	0	-1	0	0	0	0	0	0	0	1	-1
22	22725750	22731544	2	-1	0	0	1	0	-1	0	-1	0	1	-1	1	0	-1	1	1	-1	0	-1	-1	-1	0	0	0	-1	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	0	0	0	-1	-1	0	0	-1	0	-1	-1	0	0	0	-1	1	0	0	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	-1	0	0	-1	1	0	0	0	1	0	1	-1	0	-1	0	0	0	-1	1	0	0	-1	1	-1	0	0	-1	0
22	22742616	23009582	35	-1	0	0	1	0	-1	0	-1	0	1	-1	1	0	-1	1	1	-1	0	0	-1	-1	1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	0	0	0	-1	-1	0	0	-1	0	-1	-1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	-1	0	0	-1	0	0	0	0	1	0	1	-1	0	0	0	0	0	-1	1	0	0	-1	1	-1	0	0	-1	0
22	23022675	23926329	114	-1	0	0	1	0	-1	0	-1	0	1	-1	1	0	-1	1	1	-1	0	0	-1	-1	1	1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	0	0	0	-1	-1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	1	-1	0	0	0	0	0	-1	1	0	1	-1	1	-1	-1	0	-1	0
22	23930054	23946476	5	-1	0	0	1	0	-1	0	-1	0	1	-1	1	0	-1	1	1	-1	0	0	-1	-1	1	1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	0	0	0	-1	-1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	1	-1	0	0	-1	0	0	-1	1	0	1	-1	1	-1	-1	0	-1	0
22	23952881	23967594	3	-1	0	0	1	0	-1	1	-1	0	1	-1	1	0	-1	1	1	-1	0	0	-1	-1	1	1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	0	0	0	-1	-1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	1	-1	0	0	0	0	0	-1	1	0	1	-1	1	-1	-1	0	-1	0
22	24263116	24866694	72	-1	0	0	1	0	-1	1	-1	0	1	-1	1	0	-1	1	1	-1	0	0	-1	-1	-1	1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	0	0	0	-1	-1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	1	-1	0	1	0	0	0	-1	1	0	1	-1	1	-1	-1	0	-1	0
22	24876788	26191987	111	-1	0	0	1	0	-1	1	-1	0	1	-1	1	0	-1	1	1	-1	0	0	-1	0	-1	1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	0	0	0	-1	-1	1	0	-1	0	-1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	1	-1	0	1	0	0	0	-1	1	0	1	-1	1	-1	-1	0	-1	0
22	26228884	26956916	63	-1	0	0	1	0	-1	1	-1	0	1	-1	1	0	-1	1	1	1	0	0	-1	0	-1	1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	0	0	0	-1	-1	1	0	-1	0	-1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	1	-1	0	0	0	0	0	-1	1	0	1	-1	1	-1	-1	0	-1	0
22	26999547	27819338	82	-1	0	0	1	0	-1	1	-1	0	1	-1	1	0	-1	1	1	-1	0	0	-1	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	0	0	0	-1	-1	1	0	-1	0	-1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	1	-1	0	0	0	0	0	-1	1	0	1	-1	1	-1	-1	0	-1	0
22	27829159	28903600	152	-1	0	0	1	0	-1	0	0	0	1	-1	1	0	-1	1	1	-1	0	0	-1	0	-1	0	0	0	0	0	0	1	0	-1	0	-1	0	-1	0	-1	-1	0	0	0	-1	-1	1	0	-1	0	-1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	0	-1	1	1	0	0	0	-1	1	0	1	-1	1	-1	0	0	-1	0
22	28922568	30224848	202	-1	0	0	1	0	-1	0	0	0	1	-1	1	0	-1	1	1	-1	0	0	-1	0	-1	0	0	0	0	0	0	1	0	-1	0	-1	0	-1	0	-1	-1	0	0	0	-1	-1	1	0	-1	0	-1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	-1	0	0	-1	0	0	0	0	1	0	0	-1	1	2	0	0	1	-1	0	0	1	-1	1	-1	0	0	-1	0
22	30243922	31511793	163	0	0	0	1	0	-1	0	0	0	1	-1	1	0	-1	1	1	-1	0	0	-1	0	-1	0	0	0	0	0	0	1	0	-1	0	-1	0	-1	0	-1	-1	0	0	0	-1	-1	1	0	-1	0	-1	0	0	-1	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	-1	0	0	-1	0	0	0	0	1	0	0	-1	1	2	0	0	1	-1	0	0	1	-1	1	-1	0	0	-1	0
22	31521603	32950474	143	0	0	0	1	0	-1	1	0	0	1	-1	1	0	-1	1	1	-1	0	0	-1	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	0	0	0	-1	-1	1	0	-1	0	-1	0	0	-1	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	-1	0	0	-1	0	0	0	0	1	0	0	-1	1	1	0	0	1	-1	0	0	1	-1	1	-1	0	0	-1	0
22	32984614	33685030	27	0	0	0	0	0	-1	0	0	0	1	-1	1	0	-1	1	1	-1	0	0	-1	0	-1	1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	0	0	0	-1	-1	1	0	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	-1	0	0	-1	0	0	0	-1	1	0	1	-1	1	0	0	0	1	-1	0	0	1	-1	1	-1	0	0	-1	0
22	36658231	37678070	159	0	0	0	0	-1	-1	-1	-1	0	1	-1	1	0	-1	1	1	-1	0	0	-1	1	-1	1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	0	0	0	-1	-1	1	0	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	-1	-1	1	0	1	-1	1	0	0	0	1	-1	0	0	1	-1	0	-1	0	0	-1	0
22	37803663	38961219	155	0	0	0	1	0	-1	0	-1	0	1	-1	1	0	-1	1	1	-1	0	0	-1	1	-1	1	0	0	0	0	-1	0	0	-1	0	-1	0	-1	0	-1	0	0	0	0	-1	-1	1	0	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	-1	-1	1	0	1	-1	1	1	-1	0	1	-1	0	0	1	-1	0	-1	0	0	-1	0
22	38968144	39093020	20	0	0	0	1	0	-1	0	0	0	1	-1	1	0	-1	1	1	-1	0	0	-1	1	-1	1	0	0	0	0	-1	0	0	-1	0	-1	0	-1	0	-1	0	0	0	0	-1	-1	0	0	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	-1	-1	1	0	1	-1	1	0	-1	0	1	-1	0	0	1	-1	0	-1	0	0	-1	0
22	39107247	39317843	27	0	0	0	1	0	-1	1	1	0	1	-1	1	0	-1	1	1	-1	0	0	-1	1	-1	0	0	0	0	0	-1	0	0	-1	0	-1	0	-1	0	-1	0	0	0	0	-1	-1	0	0	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	-1	-1	1	0	1	-1	1	0	-1	0	1	-1	0	0	1	-1	0	-1	0	0	-1	0
22	39323749	40065743	89	0	0	0	0	0	-1	1	1	0	1	-1	1	0	-1	1	1	-1	0	0	-1	1	-1	0	0	0	0	0	-1	0	0	-1	0	-1	0	-1	0	-1	0	0	0	0	-1	-1	0	0	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	-1	-1	1	1	1	-1	1	0	-1	0	1	-1	0	0	1	-1	0	-1	0	0	-1	0
22	40072147	41213949	162	0	0	0	0	0	-1	-1	0	0	1	-1	1	0	-1	1	1	-1	0	0	-1	1	-1	0	0	0	0	0	-1	0	0	-1	0	-1	0	-1	0	-1	0	0	0	0	-1	-1	0	0	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	-1	1	-1	0	-1	-1	0	0	0	0	-1	0	0	-1	0	0	-1	-1	1	1	1	-1	1	0	-1	0	1	-1	0	0	1	-1	0	-1	0	0	-1	0
22	41221190	41290227	11	0	0	0	0	0	-1	-1	0	0	1	-1	1	0	-1	1	1	-1	0	0	-1	1	-1	0	0	0	0	0	-1	0	0	-1	0	-1	0	-1	0	0	0	0	0	0	-1	-1	0	0	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	1	0	0	1	0	1	-1	0	-1	-1	0	0	0	0	-1	0	0	-1	0	0	-1	-1	1	1	1	-1	1	0	-1	0	1	-1	0	0	1	-1	0	-1	0	0	-1	0
22	41293579	41298170	2	0	0	0	0	0	-1	-1	1	0	1	-1	1	0	-1	1	1	-1	0	0	-1	1	-1	0	0	0	0	0	-1	0	0	-1	0	-1	0	-1	0	0	0	0	0	0	-1	-1	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	0	1	0	0	1	0	1	-1	0	-1	-1	0	0	0	0	-1	0	0	-1	0	0	-1	-1	1	1	1	-1	1	0	-1	0	1	-1	0	0	1	-1	0	-1	0	0	-1	0
22	41307174	41912419	90	0	0	0	0	-1	-1	-1	0	0	1	-1	1	0	-1	1	1	-1	0	0	-1	1	-1	0	0	0	0	0	-1	0	0	-1	0	-1	0	-1	0	-1	0	0	0	0	-1	-1	0	0	-1	0	-1	1	0	-1	0	0	0	0	-1	0	0	1	0	0	0	0	1	-1	0	-1	-1	0	0	0	0	-1	0	0	-1	0	0	-1	-1	1	1	1	-1	1	0	-1	1	1	-1	0	0	1	-1	0	-1	0	0	-1	0
